listing_id,host_id,host_since,name,neighbourhood,district,property_type,room_type,bedrooms,price,number_of_reviews,review_scores_rating
52575089,63739170,2016-03-20,Private Room for Two People! Acogedora y céntrica.,Navas,Sant Andreu,Private room in rental unit,Private room,1.0,50.0,23,4.74
51296683,413276114,2021-07-16,Catalonia Barcelona Plaza 4* - Room with views,Hostafrancs,Sants-Montjuïc,Room in hotel,Private room,,212.0,18,4.5
24978503,171753883,2018-02-05,"Fresh, Relaxing Studio at Iconic Las Ramblas",el Barri Gòtic,Ciutat Vella,Entire loft,Entire home/apt,,184.0,303,4.87
676545835785511072,193643890,2018-06-05,B01 elPilar Hospital,el Raval,Ciutat Vella,Entire rental unit,Entire home/apt,3.0,293.0,17,3.82
24978618,171753883,2018-02-05,Urban Design Studio at Iconic Las Ramblas,el Barri Gòtic,Ciutat Vella,Entire loft,Entire home/apt,,157.0,244,4.82
40693594,223478478,2018-10-31,Habitación familiar o para grupos con baño privado,Sant Antoni,Eixample,Private room in hostel,Private room,1.0,120.0,50,4.42
27151833,79116908,2016-06-21,Apartamento entero en el centro de Barcelona,el Raval,Ciutat Vella,Entire rental unit,Entire home/apt,3.0,45.0,4,4.33
36934424,143696785,2017-08-01,Apartamento de 2 dormitorios en centro de BCN,el Raval,Ciutat Vella,Entire rental unit,Entire home/apt,2.0,46.0,0,
31185107,173771925,2018-02-17,Cozy room,el Camp d'en Grassot i Gràcia Nova,Gràcia,Private room in rental unit,Private room,1.0,65.0,27,4.78
23990630,171753883,2018-02-05,Charming and Warm Studio with Amazing View of Las Ramblas,el Barri Gòtic,Ciutat Vella,Entire loft,Entire home/apt,,210.0,316,4.9
53914541,10704,2009-03-19,Family room with private bathroom for up to 4,la Dreta de l'Eixample,Eixample,Private room in hostel,Private room,1.0,114.0,13,5.0
22739717,69815537,2016-05-01,Restored Modernist Apartment Adjacent to Las Ramblas,el Raval,Ciutat Vella,Entire rental unit,Entire home/apt,1.0,200.0,18,4.89
1249641,6809870,2013-06-09,"Incredible views, central.",el Poble Sec,Sants-Montjuïc,Entire rental unit,Entire home/apt,3.0,112.0,119,4.86
2355423,2151490,2012-04-16,Sagrada Familia Deluxe Apartment - BCN54,la Sagrada Família,Eixample,Entire rental unit,Entire home/apt,3.0,280.0,68,4.24
3786665,582060,2011-05-12,"5BE Queens' Flat, Plenty of Light",la Dreta de l'Eixample,Eixample,Entire rental unit,Entire home/apt,5.0,275.0,138,4.8
45049216,437835392,2021-12-28,Apartment overlooking Sagrada Familia with A/C and Wifi,la Sagrada Família,Eixample,Entire rental unit,Entire home/apt,2.0,120.0,3,4.67
18919038,122956090,2017-03-28,Apartment Top Ramblas - Wi-Fi 300 Mbps,el Raval,Ciutat Vella,Entire rental unit,Entire home/apt,1.0,44.0,15,4.93
9966956,2321941,2012-05-08,Quiet and bright flat in center.,el Raval,Ciutat Vella,Entire rental unit,Entire home/apt,1.0,50.0,18,4.5
695025903626637695,245273442,2019-02-25,Suite con baño privado - Feria y Plaza España,el Poble Sec,Sants-Montjuïc,Private room in rental unit,Private room,1.0,59.0,16,4.69
51201420,413276961,2021-07-16,Catalonia Eixample 1864 4* - Deluxe room with pool,la Dreta de l'Eixample,Eixample,Room in hotel,Private room,,260.0,4,4.5
42760044,207931084,2018-08-07,habitacion  cercana a las fuentes de Montjuic,el Poble Sec,Sants-Montjuïc,Private room in rental unit,Private room,1.0,20.0,74,4.57
17820681,396363,2011-02-17,032. Laforja Entr 3ª Apartment,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,Entire rental unit,Entire home/apt,2.0,240.0,11,3.91
565060307984102158,14162823,2014-04-11,Amazing flat in the heart of Barcelona,la Dreta de l'Eixample,Eixample,Entire rental unit,Entire home/apt,3.0,380.0,32,4.78
18167648,119274797,2017-03-05,Habitación Céntrica. Room in Barcelona's heart,la Nova Esquerra de l'Eixample,Eixample,Private room in guest suite,Private room,1.0,23.0,43,4.75
19797316,15082645,2014-05-04,Clean Bedroom in the Sagrada Familia Neighborhood,la Sagrada Família,Eixample,Private room in rental unit,Private room,1.0,25.0,98,4.72
709942947184454429,244491687,2019-02-21,Studio en el Ravall,el Raval,Ciutat Vella,Entire rental unit,Entire home/apt,1.0,76.0,0,
651128822020421819,43565515,2015-09-07,Sicilia - Beautiful apartament in Gran Vía Barcelona,el Fort Pienc,Eixample,Entire rental unit,Entire home/apt,3.0,129.0,2,5.0
16247733,8130906,2013-08-13,Two bedroom superior apartment Paseo de Gracia,la Dreta de l'Eixample,Eixample,Entire rental unit,Entire home/apt,2.0,274.0,11,4.64
21688118,6099660,2013-04-26,CLASSBEDROOM GUINARDO PENTHOUSE,el Guinardó,Horta-Guinardó,Entire rental unit,Entire home/apt,1.0,114.0,70,4.54
1149191,6299958,2013-05-09,Modern & beautiful flat w/ terrace,el Putxet i el Farró,Sarrià-Sant Gervasi,Entire rental unit,Entire home/apt,1.0,94.0,151,4.84
34090859,5543127,2013-03-20,Veena's Barcelona Apartment,la Vila de Gràcia,Gràcia,Entire rental unit,Entire home/apt,2.0,140.0,116,4.66
838903968438826965,434893527,2021-12-06,Loft with terrace & Pool in Gràcia - Seasonal,la Vila de Gràcia,Gràcia,Entire loft,Entire home/apt,,230.0,0,
841716669532281174,439642628,2022-01-09,"Cozy Studio, community pool & terrace access",el Fort Pienc,Eixample,Entire loft,Entire home/apt,,148.0,0,
42731902,5543127,2013-03-20,Modern Luxury in Modernist Eixample 2DB/Wi-Fi/AC,el Fort Pienc,Eixample,Entire rental unit,Entire home/apt,2.0,119.0,7,4.14
39692277,302714385,2019-10-16,Cozy Apartment . Great Location city center.,Sant Antoni,Eixample,Entire serviced apartment,Entire home/apt,2.0,329.0,381,4.8
668478412812961145,447848781,2022-03-04,Apartment next to Las Ramblas and Metro,el Raval,Ciutat Vella,Entire rental unit,Entire home/apt,1.0,114.0,21,4.57
673761764274079607,436641358,2021-12-19,Bonita habitación para 2 en pleno centro! P3,el Poble Sec,Sants-Montjuïc,Private room in rental unit,Private room,1.0,44.0,23,4.65
36092614,9822728,2013-11-05,Casa Flors - cozy apartment near Park Guell - 3 PAX,la Salut,Gràcia,Entire condo,Entire home/apt,2.0,161.0,43,4.58
35135727,9171437,2013-10-01,Hola Hostal Eixample. Bed in 16 female dorm,la Dreta de l'Eixample,Eixample,Shared room in hostel,Shared room,1.0,30.0,65,4.55
34175313,37032072,2015-06-29,"Habitación con baño privado, zona Sagrada Família.",el Camp d'en Grassot i Gràcia Nova,Gràcia,Private room in rental unit,Private room,1.0,19.0,8,4.5
48596258,17768217,2014-07-07,New Studio Near Famous Ramblas and Boqueria Market,el Raval,Ciutat Vella,Entire rental unit,Entire home/apt,,50.0,9,5.0
2319608,11846024,2014-02-01,"New cozy apartment, Sagrada Familia, city center",el Fort Pienc,Eixample,Entire rental unit,Entire home/apt,3.0,126.0,134,4.65
53469273,432137725,2021-11-16,Habitación Familiar  | Chic & Basic Velvet,la Nova Esquerra de l'Eixample,Eixample,Room in hotel,Private room,1.0,197.0,11,4.91
34303018,258720354,2019-04-29,Apart. Superior with views by Gaudi EnjoyBCN Aprts,la Sagrada Família,Eixample,Entire serviced apartment,Entire home/apt,2.0,270.0,79,4.65
660062643506223531,347777780,2020-05-27,Apartament Llevant,el Poble Sec,Sants-Montjuïc,Entire rental unit,Entire home/apt,4.0,169.0,0,
17647478,120062125,2017-03-10,"Private room, (URL HIDDEN) WiFi. Balcony",el Poble Sec,Sants-Montjuïc,Private room in rental unit,Private room,2.0,60.0,321,4.95
821523,4313721,2012-12-03,Beautiful Sagrada Familia Flat,la Sagrada Família,Eixample,Entire rental unit,Entire home/apt,3.0,129.0,247,4.23
628686243164933433,16473035,2014-06-06,Centrico apartamento en Barcelona,la Sagrada Família,Eixample,Entire rental unit,Entire home/apt,3.0,150.0,2,5.0
52019750,43565515,2015-09-07,Sant Pau 32,el Camp de l'Arpa del Clot,Sant Martí,Entire rental unit,Entire home/apt,1.0,59.0,1,5.0
393717,1968590,2012-03-19,Cosy apartment near Las Ramblas,el Raval,Ciutat Vella,Entire rental unit,Entire home/apt,2.0,99.0,368,4.42
798279432359524474,1744516,2012-02-13,Delightful Penthouse with private terrace 2bd+2bth,la Vila de Gràcia,Gràcia,Entire rental unit,Entire home/apt,2.0,95.0,0,
621012526468987454,119274797,2017-03-05,Room in Barcelona 's heart,la Nova Esquerra de l'Eixample,Eixample,Private room in rental unit,Private room,1.0,23.0,1,5.0
51422293,1405013,2011-11-14,Sweet Inn | Luxurious 5BR Apt. near Las Ramblas,la Dreta de l'Eixample,Eixample,Entire rental unit,Entire home/apt,5.0,399.0,25,4.56
51704066,193874212,2018-06-06,"Apartamento en la Meridiana, Barcelona",Navas,Sant Andreu,Entire rental unit,Entire home/apt,2.0,62.0,0,
41002499,282934063,2019-08-05,QUIET ROOM & TERRACE 5 MINS FROM SAGRADA FAMILIA,la Sagrada Família,Eixample,Private room in rental unit,Private room,1.0,29.0,34,4.94
5180662,26794841,2015-01-27,Charming Atic with 2 Terraces,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,Entire rental unit,Entire home/apt,,190.0,120,4.77
24933050,86551441,2016-07-28,Art Gallery Apartment 1 ENT,el Poble Sec,Sants-Montjuïc,Entire rental unit,Entire home/apt,2.0,134.0,7,4.29
12791930,26781307,2015-01-27,★ TOP House with big Terrace and Work area ★,el Camp de l'Arpa del Clot,Sant Martí,Entire home,Entire home/apt,1.0,90.0,102,4.97
40564779,35712072,2015-06-13,Barcelona - Art,el Guinardó,Horta-Guinardó,Entire rental unit,Entire home/apt,2.0,95.0,33,4.45
35135494,9171437,2013-10-01,Hola Hostal Eixample. Bed in 18 people dorm,la Dreta de l'Eixample,Eixample,Shared room in hostel,Shared room,1.0,29.0,183,4.39
17472277,5201227,2013-02-23,"Bright, Renovated Apartment near Sagrada Familia Cathedral",la Sagrada Família,Eixample,Entire rental unit,Entire home/apt,3.0,230.0,222,4.87
54285818,434205774,2021-12-01,Piso de 2 habitaciones modernista restaurado,la Dreta de l'Eixample,Eixample,Entire rental unit,Entire home/apt,2.0,100.0,2,5.0
53778897,434893527,2021-12-06,Pool and Terrace Attic Apartment in Gràcia for 6,la Vila de Gràcia,Gràcia,Entire rental unit,Entire home/apt,2.0,169.0,12,4.08
765157600820262080,175797032,2018-02-28,Ch. et salle de bain privées près de la Sagrada,la Sagrada Família,Eixample,Private room in bed and breakfast,Private room,1.0,98.0,2,5.0
43888886,277329714,2019-07-19,Stylish 3 bedroom apartment,el Guinardó,Horta-Guinardó,Entire rental unit,Entire home/apt,3.0,170.0,57,4.51
32680591,238884286,2019-01-25,Gaudi Sagrada Familia Apartment - 1131,el Camp d'en Grassot i Gràcia Nova,Gràcia,Room in serviced apartment,Hotel room,2.0,126.0,1,5.0
2469747,5582678,2013-03-23,Duplex with terrace in Raval,el Raval,Ciutat Vella,Entire condo,Entire home/apt,2.0,121.0,253,4.84
736869658999872253,355971231,2020-07-12,"Acogedor piso en Poble Sec, habitación cama doble.",el Poble Sec,Sants-Montjuïc,Private room in rental unit,Private room,1.0,30.0,2,5.0
297066,1541784,2011-12-28,City Center apartment near Sagrada Familia & a sea,Sant Antoni,Eixample,Entire rental unit,Entire home/apt,2.0,172.0,831,4.48
37105853,237681148,2019-01-19,Big room with AC and Wi-Fi near La Sagrada Familia,la Sagrada Família,Eixample,Private room in rental unit,Private room,1.0,56.0,3,4.67
31612174,37032072,2015-06-29,"Habitación individual, cama doble y baño privado.",el Camp d'en Grassot i Gràcia Nova,Gràcia,Private room in rental unit,Private room,1.0,20.0,2,5.0
675237552258094274,20790978,2014-09-01,Autèntic Barcelona Massens,la Vila de Gràcia,Gràcia,Entire condo,Entire home/apt,1.0,76.0,0,
15020931,29345472,2015-03-14,Lovely two bed room in sunny location Sagrada Fam.,el Camp d'en Grassot i Gràcia Nova,Gràcia,Private room in rental unit,Private room,1.0,85.0,97,4.78
51101626,227962845,2018-11-28,Cozy Studio in the center of Barcelona,el Raval,Ciutat Vella,Entire rental unit,Entire home/apt,,55.0,7,4.57
9487962,8130906,2013-08-13,Three bedroom apartment with balcony in Ali Bei,la Dreta de l'Eixample,Eixample,Entire rental unit,Entire home/apt,3.0,267.0,70,4.74
1109989,6092480,2013-04-25,Modern / FreeParking / NewBuilding,Sant Antoni,Eixample,Entire rental unit,Entire home/apt,2.0,133.0,469,4.83
343864,1744516,2012-02-13,3 BD APT IN THE HEART OF GRACIA VIRREINA,la Vila de Gràcia,Gràcia,Entire rental unit,Entire home/apt,3.0,136.0,21,4.52
1587109,8457288,2013-08-27,Big apartment near FIRA BCN - MAGIC FOUNTAIN,la Marina de Port,Sants-Montjuïc,Entire rental unit,Entire home/apt,4.0,134.0,274,4.88
48331557,388714704,2021-02-15,Sonder Vasanta | Queen Room w/ Balcony,la Dreta de l'Eixample,Eixample,Room in boutique hotel,Private room,1.0,153.0,118,4.59
644548080940224949,32037490,2015-04-27,Sweet Inn | Sunlit 1BR Apt. in the city centre,la Dreta de l'Eixample,Eixample,Entire rental unit,Entire home/apt,1.0,150.0,33,4.45
19402908,43867885,2015-09-10,Nico's ArtSpace,la Nova Esquerra de l'Eixample,Eixample,Private room,Private room,1.0,38.0,43,4.28
683238013918258931,422753911,2021-09-12,Habitación en Sagrada Familia,la Sagrada Família,Eixample,Private room in rental unit,Private room,1.0,70.0,9,4.33
14369495,7772486,2013-07-28,BARCELONA CITY CENTER - AREA MONUMENTAL,la Sagrada Família,Eixample,Entire rental unit,Entire home/apt,3.0,150.0,9,4.44
669939063554970104,9400556,2013-10-13,41cb193 Enchanting and rustic apartment,Sant Antoni,Eixample,Entire rental unit,Entire home/apt,3.0,104.0,18,4.39
22978545,5414684,2013-03-11,Apartment Eduardo,el Guinardó,Horta-Guinardó,Entire rental unit,Entire home/apt,3.0,91.0,98,4.65
19673387,1314734,2011-10-20,Cosy flat in the coolest borough of Barcelona,el Poble Sec,Sants-Montjuïc,Entire rental unit,Entire home/apt,1.0,74.0,15,4.93
557828567204201541,299462,2010-11-26,Cozy Apartment with views of Sagrada Familia,la Sagrada Família,Eixample,Entire condo,Entire home/apt,2.0,143.0,31,4.65
841132581811507919,439642628,2022-01-09,2BR Duplex with Private Terrace on attic,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,Entire rental unit,Entire home/apt,2.0,132.0,0,
42396146,333682186,2020-02-05,Mediterranean Barcelona Penthouse with balcony,Porta,Nou Barris,Entire rental unit,Entire home/apt,2.0,139.0,11,5.0
746254373527552188,2004002,2012-03-25,Habitación privada  En Barcelona.,la Dreta de l'Eixample,Eixample,Private room in rental unit,Private room,1.0,39.0,0,
548971357880414886,346367515,2020-05-15,BINGIN - Three bedroom apartment with balcony in Eixample,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,Entire rental unit,Entire home/apt,3.0,138.0,0,
1199380,131794,2010-05-25,Picasso Suites 1.3 Paseo de Gracia,la Dreta de l'Eixample,Eixample,Entire rental unit,Entire home/apt,1.0,168.0,252,4.63
49333514,116349526,2017-02-14,DIA-P1 · Three-Bedroom apartment near Sagrada Família! #1,el Fort Pienc,Eixample,Entire rental unit,Entire home/apt,3.0,191.0,18,4.44
41896056,26193907,2015-01-16,Lucasland BCN 4-2- Casa de la Guarda,la Sagrada Família,Eixample,Entire rental unit,Entire home/apt,3.0,250.0,28,4.71
13995903,39642944,2015-07-26,"Habitación grande, para largas estancias.",el Camp de l'Arpa del Clot,Sant Martí,Private room in rental unit,Private room,1.0,39.0,102,4.61
21721514,158023606,2017-11-09,Cheerful flat up to 4 guests next to Plaza España,Hostafrancs,Sants-Montjuïc,Entire rental unit,Entire home/apt,1.0,123.0,39,4.51
3496538,6611013,2013-05-28,Mia Park Güell-Habitación  con Balcón,Vallcarca i els Penitents,Gràcia,Private room in rental unit,Private room,1.0,13.0,43,4.91
32135099,96925856,2016-09-27,Amazing apt in gotic area & harbour at the door,el Barri Gòtic,Ciutat Vella,Entire rental unit,Entire home/apt,1.0,99.0,3,5.0
37281924,7587496,2013-07-19,Habitación centro de Gracia,la Vila de Gràcia,Gràcia,Private room in rental unit,Private room,1.0,20.0,9,5.0
14178375,3399123,2012-08-28,Alsina · Historical center -  Barrio Gótico district,el Barri Gòtic,Ciutat Vella,Entire rental unit,Entire home/apt,1.0,134.0,211,4.57
2263681,8041861,2013-08-09,Apartment-terrace with amazing view HUTB-009273,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,Tiny home,Entire home/apt,1.0,115.0,307,4.93
30366030,227962845,2018-11-28,Apartment next to the Beach and CCIB,Diagonal Mar i el Front Marítim del Poblenou,Sant Martí,Entire rental unit,Entire home/apt,2.0,150.0,43,4.81
10581101,54320669,2016-01-12,Grand apartment Sagrada Familia,el Fort Pienc,Eixample,Entire rental unit,Entire home/apt,4.0,178.0,193,4.47
1563723,8130906,2013-08-13,One bedroom superior apartment Paseo de Gracia,la Dreta de l'Eixample,Eixample,Entire rental unit,Entire home/apt,1.0,189.0,18,4.89
22306310,8101364,2013-08-12,COMFORTABLE APARTMENT CLOSE TO BUNKERS DEL CARMEL!,el Guinardó,Horta-Guinardó,Entire rental unit,Entire home/apt,2.0,57.0,155,4.13
7562169,39642944,2015-07-26,"Habitación triple, estancia mínima 31 días",la Sagrada Família,Eixample,Private room in rental unit,Private room,1.0,65.0,160,4.63
37235220,4396136,2012-12-13,Art Gallery Apartment,el Poble Sec,Sants-Montjuïc,Entire rental unit,Entire home/apt,2.0,118.0,10,4.5
50130403,1986299,2012-03-22,Comfortable apartment with free parking,el Poble Sec,Sants-Montjuïc,Entire rental unit,Entire home/apt,3.0,147.0,73,4.63
53858106,347777780,2020-05-27,APARTAMENTO DRASSANES,el Poble Sec,Sants-Montjuïc,Entire condo,Entire home/apt,2.0,120.0,38,4.0
651339156737739403,5843487,2013-04-09,Confortable apartamento para 2 en barrio tranquilo,les Tres Torres,Sarrià-Sant Gervasi,Entire rental unit,Entire home/apt,1.0,85.0,3,4.67
638134891584052251,346367515,2020-05-15,LULUA - 2 bedroom apartment with terrace in Eixample Dreta,la Dreta de l'Eixample,Eixample,Entire rental unit,Entire home/apt,2.0,206.0,0,
558386538650616295,3885768,2012-10-16,Apartamentos Bedmates - Vila i vila 77 (8pax),el Poble Sec,Sants-Montjuïc,Entire vacation home,Entire home/apt,2.0,157.0,104,4.69
1199594,6467356,2013-05-19,Stylish and quiet next to Plaça Catalunya!,el Barri Gòtic,Ciutat Vella,Entire rental unit,Entire home/apt,2.0,140.0,582,4.74
15989980,1420606,2011-11-18,"Charming Rooftop-Studio: beach-near, quiet+centric",el Parc i la Llacuna del Poblenou,Sant Martí,Entire loft,Entire home/apt,1.0,133.0,329,4.61
10663752,1254851,2011-10-06,Past meets Present in stunning flat near Beach,el Parc i la Llacuna del Poblenou,Sant Martí,Entire rental unit,Entire home/apt,2.0,163.0,418,4.79
1002233,5511646,2013-03-18,Port Montjuïc (Cheap public parking),el Poble Sec,Sants-Montjuïc,Entire rental unit,Entire home/apt,4.0,173.0,239,4.56
39598491,266006958,2019-06-03,2 bedroom apartment in Gracia Nova,el Camp d'en Grassot i Gràcia Nova,Gràcia,Entire serviced apartment,Entire home/apt,2.0,140.0,156,4.44
39243438,158023606,2017-11-09,Amazing 2 bedroom near La Boqueria,el Raval,Ciutat Vella,Entire rental unit,Entire home/apt,2.0,101.0,1,5.0
680124548337973539,443056621,2022-02-01,"Beautiful apartment in the heart of ""Plaza España""",Hostafrancs,Sants-Montjuïc,Entire rental unit,Entire home/apt,1.0,55.0,3,5.0
827352312777142809,32037490,2015-04-27,Sweet Inn | Spacious 4BR in Dreta de l'Eixample W/Patio,la Dreta de l'Eixample,Eixample,Entire rental unit,Entire home/apt,4.0,498.0,0,
35190910,26059902,2015-01-13,Penthouse-Terrace Barcelona,la Font d'en Fargues,Horta-Guinardó,Entire rental unit,Entire home/apt,2.0,60.0,0,
733020767357538184,212431311,2018-08-29,Comfy 4BD / 2BTH with terrace in Plaza España,Sant Antoni,Eixample,Entire rental unit,Entire home/apt,4.0,216.0,6,4.5
42321153,336492918,2020-02-16,Stylish and central loft -Students & Professionals,el Raval,Ciutat Vella,Entire rental unit,Entire home/apt,,40.0,2,4.5
36085506,3293439,2012-08-17,Acogedor apartamento en pleno centro de Barcelona,el Raval,Ciutat Vella,Entire rental unit,Entire home/apt,1.0,45.0,0,
560795453310695410,439642628,2022-01-09,Flat with Private Terrace in Borne Barcelona,el Fort Pienc,Eixample,Entire rental unit,Entire home/apt,3.0,181.0,12,3.5
786236877514361915,473232583,2022-08-04,Renovated & cozy apartment,el Parc i la Llacuna del Poblenou,Sant Martí,Entire rental unit,Entire home/apt,2.0,103.0,3,5.0
40248216,265193861,2019-05-30,Fabulous Attic in Sant Andreu nice terrace wifi,Sant Andreu,Sant Andreu,Entire rental unit,Entire home/apt,3.0,77.0,1,4.0
655560601170524290,434205774,2021-12-01,Cálida suite en restaurado Co-living,la Dreta de l'Eixample,Eixample,Private room in rental unit,Private room,1.0,50.0,0,
9250389,47646128,2015-10-28,Lovely & bright Vila Olimpica beach apartment,la Vila Olímpica del Poblenou,Sant Martí,Entire loft,Entire home/apt,1.0,120.0,147,4.82
49491415,396097003,2021-04-08,ACOGEDOR APARTAMENTO EN POBLENOU,el Parc i la Llacuna del Poblenou,Sant Martí,Entire rental unit,Entire home/apt,2.0,148.0,96,4.85
31552404,36698583,2015-06-25,Beautiful Sunny Attic :),el Poblenou,Sant Martí,Entire condo,Entire home/apt,2.0,187.0,29,4.69
38917279,224777598,2018-11-08,Apartamento 1 habitación Sata Olimpic Village,la Vila Olímpica del Poblenou,Sant Martí,Entire serviced apartment,Entire home/apt,1.0,164.0,172,4.53
52580024,41925229,2015-08-19,Downtown bright apartment w/ 2 balconies!,el Raval,Ciutat Vella,Entire rental unit,Entire home/apt,1.0,50.0,4,4.75
27270986,21873399,2014-09-28,Musica Apartment,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,Entire rental unit,Entire home/apt,3.0,70.0,0,
845400935100919713,504988522,2023-03-12,Impressive Apartment With Terrace,el Barri Gòtic,Ciutat Vella,Entire rental unit,Entire home/apt,5.0,565.0,0,
6023676,31264937,2015-04-15,SUITE 30m2. AirCond. WIFI. LIFT. PARKING,el Putxet i el Farró,Sarrià-Sant Gervasi,Entire rental unit,Entire home/apt,1.0,90.0,293,4.49
11550809,42613804,2015-08-26,EXCELLENT LOCATED & FAST WIFI - NEW,Sant Antoni,Eixample,Entire rental unit,Entire home/apt,2.0,80.0,33,4.52
20061032,14120404,2014-04-10,Cozy Apartment in Poblenou,el Parc i la Llacuna del Poblenou,Sant Martí,Entire rental unit,Entire home/apt,1.0,100.0,152,4.79
30547389,4075216,2012-11-06,Clever Room Barcelona,la Salut,Gràcia,Private room in condo,Private room,1.0,24.0,90,4.84
337755,1716315,2012-02-07,SEALONA VILA OLIMPICA BEACH,la Vila Olímpica del Poblenou,Sant Martí,Entire rental unit,Entire home/apt,1.0,150.0,38,4.78
575823511003864193,365078872,2020-08-30,Classic & Modern 3-Bed Center Eixample,l'Antiga Esquerra de l'Eixample,Eixample,Entire rental unit,Entire home/apt,3.0,148.0,9,4.0
20812821,24617404,2014-12-08,CENTRIC & TERRACE & NEW apartment in Barcelona,la Bordeta,Sants-Montjuïc,Entire rental unit,Entire home/apt,1.0,101.0,382,4.84
25819088,14979846,2014-05-01,YHG2/6-Arago | Big and Luxurious Apartment,la Dreta de l'Eixample,Eixample,Entire rental unit,Entire home/apt,6.0,230.0,0,
807149945344110852,392973790,2021-03-17,Modern 2 Bedroom to Metro,el Poble Sec,Sants-Montjuïc,Entire rental unit,Entire home/apt,2.0,101.0,3,4.67
40446553,1447144,2011-11-27,rip2 RIGHT IN THE GOTHIC QUARTER CLOSE LAS RAMBLAS,el Barri Gòtic,Ciutat Vella,Entire rental unit,Entire home/apt,2.0,173.0,0,
832600573244206505,501979251,2023-02-20,Gotic Square Full Private Apartment 4 Guests,el Barri Gòtic,Ciutat Vella,Entire rental unit,Entire home/apt,2.0,113.0,0,
680219398324737467,241431385,2019-02-06,Alquiler de Piso en calle de la Boqueria,el Barri Gòtic,Ciutat Vella,Entire rental unit,Entire home/apt,1.0,68.0,0,
3942375,19481791,2014-08-05,CHARMING & QUIET PARK GÜELL APT,Vallcarca i els Penitents,Gràcia,Entire rental unit,Entire home/apt,3.0,217.0,210,4.88
764452,4030082,2012-11-01,"☀︎Bright apt. for leisure, fun and work.",el Parc i la Llacuna del Poblenou,Sant Martí,Entire rental unit,Entire home/apt,2.0,97.0,211,4.62
24753780,156294948,2017-10-26,UD Marina Vintage Loft A,el Parc i la Llacuna del Poblenou,Sant Martí,Entire rental unit,Entire home/apt,1.0,124.0,48,4.04
762319558912843966,478504370,2022-09-07,Loft apartment In center,el Barri Gòtic,Ciutat Vella,Entire rental unit,Entire home/apt,1.0,92.0,17,4.0
51186998,413617036,2021-07-18,Luxe Triple Room Balcony City View Ronda Sant Pere,la Dreta de l'Eixample,Eixample,Room in boutique hotel,Private room,1.0,178.0,36,4.64
631060216539502961,443056621,2022-02-01,"Good located apartment, WiFi",Hostafrancs,Sants-Montjuïc,Entire rental unit,Entire home/apt,1.0,50.0,3,4.33
42933904,12686518,2014-03-01,Great apt work & enjoy the views of Barcelona!,el Carmel,Horta-Guinardó,Entire rental unit,Entire home/apt,1.0,120.0,14,4.43
18783410,17514775,2014-07-01,Sunny and peaceful single cozy room,la Salut,Gràcia,Private room in home,Private room,,47.0,57,4.79
26561889,104876399,2016-11-23,Penthouse 1 bedroom + 1 bathroom terrace,el Poble Sec,Sants-Montjuïc,Entire rental unit,Entire home/apt,1.0,174.0,10,4.0
53872539,434893527,2021-12-06,"Pool Apartment in Gothic Quarter, Barcelona for 8",el Fort Pienc,Eixample,Entire rental unit,Entire home/apt,3.0,169.0,18,3.83
43009378,265193861,2019-05-30,Ideal 3 bedroom well connected with the center,Vilapicina i la Torre Llobeta,Nou Barris,Entire rental unit,Entire home/apt,3.0,63.0,0,
32252894,26059902,2015-01-13,2 Bedroom Apartment Barcelona,Navas,Sant Andreu,Entire rental unit,Entire home/apt,2.0,55.0,6,4.17
781030161903678604,18191427,2014-07-16,Central amazing apartment,el Raval,Ciutat Vella,Entire rental unit,Entire home/apt,2.0,169.0,0,
50240943,405597082,2021-06-06,Blau Atic Apartment,el Barri Gòtic,Ciutat Vella,Entire rental unit,Entire home/apt,2.0,400.0,10,4.4
714497850786503702,64805231,2016-03-28,Precioso piso de 4 habitaciones en Calle Bailen,la Dreta de l'Eixample,Eixample,Entire rental unit,Entire home/apt,4.0,100.0,0,
8216403,42584034,2015-08-26,Sunny doble room+terrasse in Gracia,el Putxet i el Farró,Sarrià-Sant Gervasi,Private room in rental unit,Private room,1.0,59.0,257,4.83
16401572,107453570,2016-12-16,Safe area/families  near Sagrada Familia,el Camp d'en Grassot i Gràcia Nova,Gràcia,Entire rental unit,Entire home/apt,2.0,112.0,164,4.54
3011495,15079522,2014-05-04,"Near Clot, Fórum & Sagrada Familia",Sant Martí de Provençals,Sant Martí,Entire rental unit,Entire home/apt,3.0,123.0,49,4.43
728205479822864789,481799583,2022-10-01,Glories-New Luxurious Apartment,Provençals del Poblenou,Sant Martí,Entire rental unit,Entire home/apt,2.0,80.0,0,
37309491,1310304,2011-10-19,"Central, confy. Balcony and large shared terrace",el Barri Gòtic,Ciutat Vella,Entire rental unit,Entire home/apt,1.0,32.0,3,4.0
16076152,61360206,2016-03-03,Unique Penthouse 1 with terrace,la Dreta de l'Eixample,Eixample,Entire rental unit,Entire home/apt,2.0,420.0,57,4.77
